0x7100ce61e0,"IsCheckZoom"
0x7100cfe620,"UpperLimit"
0x7100cfe62b,"ステート"
0x7100cfe638,"DegreeYZBottom"
0x7100cfe647,"微弱"
0x7100cfe64e,"ObjectData/%s.szs"
0x7100cfe660,"Dokan"
0x7100cfe666,"デモ用マネック"
0x7100cfe67c,"PgTouchStroked"
0x7100cfe68b,"SwitchKill"
0x7100cfe696,"TowerTurn"
0x7100cfe6a0,"チョロボンホルダー"
0x7100cfe6bc,"踏み"
0x7100cfe6c3,"TeresaBig"
0x7100cfe6cd,"Moving"
0x7100cfe6d4,"Bound"
0x7100cfe6da,"飛行型うろつき状態"
0x7100cfe6f6,"WalkLeft"
0x7100cfe6ff,"WatchType"
0x7100cfe709,"カメック魔法球グループ"
0x7100cfe72b,"落下して消滅"
0x7100cfe73e,"IsShadowMaskLong"
0x7100cfe74f,"KuriboClimb"
0x7100cfe75b,"KuriboTowerItem"
0x7100cfe76b,"Spine1"
0x7100cfe772,"IsOffColliderAtRail"
0x7100cfe786,"ヌックン"
0x7100cfe793,"SwimClimb"
0x7100cfe79d,"TenVoice1"
0x7100cfe7a7,"IsOffCollide"
0x7100cfe7b4,"Ukibo%s"
0x7100cfe7bc,"クリボー追いかけ状態"
0x7100cfe7db,"クリボー型うろつき状態"
0x7100cfe7fd,"StampDot"
0x7100cfe806,"ButtonSet"
0x7100cfe810,"SetPicPixelToad"
0x7100cfe820,"Change"
0x7100cfe827,"PartsName"
0x7100cfe831,"Name"
0x7100cfe836,"HitR"
0x7100cfe83b,"DLC_Gem"
0x7100cfe843,"Revive"
0x7100cfe84a,"PgLightManeckMail"
0x7100cfe85c,"VolumeNormal"
0x7100cfe869,"OffBonus"
0x7100cfe872,"コースセレクト本右ページ"
0x7100cfe897,"SetGoalIcon_CHECKPOINT"
0x7100cfe8ae,"Off_PixelToad"
0x7100cfe8bc,"HeaderButtons"
0x7100cfe8ca,"img_2PJ2_toad1p"
0x7100cfe8da,"TxtKinopio"
0x7100cfe8e5,"SubjectiveGuideX_2PShareMode"
0x7100cfe902,"スタッフロール『権利表記』"
0x7100cfe92a,"VRRestart"
0x7100cfe934,"挿絵デモ開始ワイプ"
0x7100cfe950,"BGM ビート同期アニメコントローラ"
0x7100cfe97f,"Prepare"
0x7100cfe987,"あたり"
0x7100cfe991,"スーパーベル"
0x7100cfe9a4,"POWブロック"
0x7100cfe9b4,"Transparent"
0x7100cfe9c0,"ArcHeight"
0x7100cfe9ca,"ChikaChikaBlockA5x2"
0x7100cfe9de,"CoinStackNum"
0x7100cfe9eb,"Splash"
0x7100cfe9f2,"IsShowShadowMask"
0x7100cfea03,"Bind"
0x7100cfea08,"ゴールデモ"
0x7100cfea18,"アシストスライドエフェクト"
0x7100cfea40,"ファイアーバー"
0x7100cfea56,"FlowerRhythmColor"
0x7100cfea68,"DemoOpeningSeason1"
0x7100cfea7b,"DemoLastSparks"
0x7100cfea8a,"PgGetEmpty"
0x7100cfea95,"TreeClimb"
0x7100cfea9f,"TreeHandStandEnd"
0x7100cfeab0,"お宝キノコリスト"
0x7100cfeac9,"KinokoBig"
0x7100cfead3,"BottomVibrate"
0x7100cfeae1,"MultiLift"
0x7100cfeaeb,"LeftBack"
0x7100cfeaf4,"コレクトアイテム"
0x7100cfeb0d,"カブ[大][引っこ抜き][ダメージラスト]Red"
0x7100cfeb44,"カブ[大][引っこ抜き]"
0x7100cfeb61,"RouteDokanLauncherInvincible"
0x7100cfeb7e,"RouteDokanBazookaWait"
0x7100cfeb94,"PgReturnStart"
0x7100cfeba2,"CoinCircle"
0x7100cfebad,"IsCheckCollision"
0x7100cfebbe,"スポットライト監視者の管理"
0x7100cfebe6,"照準レイアウト"
0x7100cfebfc,"SwitchSubjectiveCameraOnOff"
0x7100cfec18,"OffNeverWait"
0x7100cfec25,"RotateAxis"
0x7100cfec30,"BubbleWait"
0x7100cfec3b,"木バインド操作グループ"
0x7100cfec5d,"NoDepth"
0x7100cfec65,"TruckCaveStage"
0x7100cfec74,"TruckRideOnOff"
0x7100cfec83,"TruckTurn"
0x7100cfec8d,"VRSeason1OpeningStage"
0x7100cfeca3,"IsInvisibleDummy"
0x7100cfecb4,"ワープキューブのかけら"
0x7100cfecd6,"OpenPreOut"
0x7100cfece1,"OutSign"
0x7100cfece9,"内側"
0x7100cfecf0,"KinopioColor"
0x7100cfecfd,"[state]リフトへ向かう"
0x7100cfed1a,"LandPanic"
0x7100cfed24,"KinopicoMiniGoalPosePair"
0x7100cfed3d,"StartPoint"
0x7100cfed48,"FurEnv"
0x7100cfed4f,"TrampleJump"
0x7100cfed5b,"投げものヒット"
0x7100cfed71,"Super"
0x7100cfed77,"RunR"
0x7100cfed7c,"TornadoSpinTotterRotateReduceRate"
0x7100cfed9e,"RoundLimitDegreeInterpolateEndStickRotateAngleSpeed"
0x7100cfedd2,"StandSwimWalkSpeedMax"
0x7100cfede8,"RisingTrampleHighJump"
0x7100cfedfe,"TossedHighJump"
0x7100cfee0d,"HipDropJumpPermitEndFrame"
0x7100cfee27,"WallSlideSpeedMax"
0x7100cfee39,"DashBrakeSpeed"
0x7100cfee48,"SlideTiltBlendRate"
0x7100cfee5b,"HoldJumpUpVel"
0x7100cfee69,"SkateJumpPow"
0x7100cfee76,"ObjectData/KinopioAnimationDemo"
0x7100cfee96,"PlayerRetargettingInfo"
0x7100cfeead,"play_time"
0x7100cfeeb7,"WalkUpEndDragon"
0x7100cfeec7,"OpenSeasonSpAmiibo"
0x7100cfeeda,"AmiiboCourseInMessageOtherError"
0x7100cfeefa,"WipeCircleEnding"
0x7100cfef0b,"ダブルプレイヤー"
0x7100cfef24,"アクターファクトリー"
0x7100cfef43,"BackHideMapParts"
0x7100cfef54,"Bird"
0x7100cfef59,"EffectObjAreaCube"
0x7100cfef6b,"GateMapParts"
0x7100cfef78,"GatherItemWatcher"
0x7100cfef8a,"GraphicsObjShadowMaskCube"
0x7100cfefa4,"MokingLeader"
0x7100cfefb1,"SeesawMapParts"
0x7100cfefc0,"WindRotateParts"
0x7100cfefd0,"無敵ツルハシ[真上出現][地形追従]"
0x7100cfefff,"TxtGameOver"
0x7100cff00b,"VRCourseSelectOverlay"
0x7100cff021,"EUes"
0x7100cff026,"ALAudioSubHeap"
0x7100cff035,"使用する"
0x7100cff042,"ScreenHeightScale"
0x7100cff054,"IsBossBirdOpeningReduceDisable"
0x7100cff073,"IsReduceLevel5"
0x7100cff082,"Undefined"
0x7100cff08c,"Wall"
0x7100cff091,"ブーメランヒット[貫通]"
0x7100cff0b2,"ブーメランヒット[反射]"
0x7100cff0d3,"IsValidRotateAngleRangeV"
0x7100cff0ec,"Opa"
0x7100cff0f0,"min"
0x7100cff0f4,"color_blend_const_color"
0x7100cff10c,"画面幅"
0x7100cff116,"ライトバッファクリア"
0x7100cff135,".b%s"
0x7100cff13a,"地形オブジェ"
0x7100cff14d,"ActorModelDrawForwardOnly"
0x7100cff167,"ActorModelDrawDeferredSilhouetteRide"
0x7100cff18c,"乗算カラー"
0x7100cff19c,"FogShadowIntensity"
0x7100cff1af,"Far"
0x7100cff1b3,"ProjLightView"
0x7100cff1c1,"描画品質（描画解像度）"
0x7100cff1e3,"命中"
0x7100cff1ea,"CameraShakeNameFar"
0x7100cff1fd,"BindableGoal"
0x7100cff20a,"Timing"
0x7100cff211,"InitSound"
0x7100cff21b,"InitAudio"
0x7100cff225,"MtxName"
0x7100cff22d,"シーケンス"
0x7100cff23d,"EmissionType"
0x7100cff24a,"LocalTrans"
0x7100cff255,"RailWithMoveParameter"
0x7100cff26b,"IndirectScrollSpeed"
0x7100cff27f,"解像度減らす度合い（高いとよりボケて処理が速くなる）"
0x7100cff2ce,"BlurPower"
0x7100cff2d8,"MakeGodRayMask"
0x7100cff2e7,"THRESHOLD_TYPE"
0x7100cff2f6,"uTexture"
0x7100cff2ff,"IndMoveIntervalFrames"
0x7100cff315,"Ind2MoveIntervalFrames"
0x7100cff32c,"AutoExposureRangeMax"
0x7100cff341,"Min=0.0f, Max=10.0f"
0x7100cff355,"カメラエフェクト名"
0x7100cff371,"ToonShadeRate"
0x7100cff37f,"Min=0.0f, Max=0.1f"
0x7100cff392,"描画パス数"
0x7100cff3a2,"Design"
0x7100cff3a9,"カメラの地球からのオフセット位置初期値(Km)"
0x7100cff3e7,"uDeltaSM"
0x7100cff3f0,"KinopioGlasses"
0x7100cff3ff,"Mat Whole"
0x7100cff409,"汎用[水面 中]"
0x7100cff41c,"地形[ブロック]"
0x7100cff431,"%s.sharcb"
0x7100cff43b,"鏡描画１のアクター名"
0x7100cff45a,"Min=-1000.0f, Max=1000.0f"
0x7100cff474,"CameraAspect"
0x7100cff481,"DepthShadowParam%02d"
0x7100cff496,"Common"
0x7100cff49d,"%s: %f\n"
0x7100cff4a5,"InteriorSize"
0x7100cff4b2,"SoundData/AudioEffectDataBase"
0x7100cff4d0,"REQ_UNKNOWN"
0x7100cff4dc,"ChikaChikaBgmSequencer"
0x7100cff4f3,"CollisionAttributeList"
0x7100cff50a,"Txt*"
0x7100cff50f,"InitMainGroup"
0x7100cff51d,"TWzh"
0x7100cff522,"MessageData/LayoutMessage"
0x7100cff53c,"NFPスレッド(Controller)"
0x7100cff558,"SE"
0x7100cff55b,"SampleRate"
0x7100cff566,"SeSyDamageLast"
0x7100cff575,"VolumeThirdPersonTruck"
0x7100cff58c,"IsCmNg"
0x7100cff593,"nn::atk::detail::driver::SoundThread"
0x7100cff5b8,"fs::ResultTargetLocked"
0x7100cff5cf,"nvnDeviceGenerateDebugDomainId"
0x7100cff5ee,"nvnQueueBuilderSetControlMemorySize"
0x7100cff612,"nvnQueueSetDebugLabel"
0x7100cff628,"nvnTextureBuilderGetDepthStencilMode"
0x7100cff64d,"nvnTextureGetStorageClass"
0x7100cff667,"nvnPolygonStateSetDefaults"
0x7100cff682,"nvnPolygonStateGetFrontFace"
0x7100cff69e,"nvnCommandBufferBindMultisampleState"
0x7100cff6c3,"nvnCommandBufferBindTexture"
0x7100cff6df,"nvnCommandBufferClearColori"
0x7100cff6fb,"nvnCommandBufferSetScissor"
0x7100cff716,"nvnCommandBufferSetDepthBounds"
0x7100cff735,"nvnCommandBufferSetRasterizerDiscard"
0x7100cff75a,"nvnCommandBufferResetCounter"
0x7100cff777,"nvnCommandBufferReportValue"
0x7100cff793,"nvnCommandBufferGetCopyImageStride"
0x7100cff7b6,"aVertexIndex"
0x7100cff7c3,"__Combined.bntx"
0x7100cff7d3,"  NoiseTexture    WorkSize : %d \n"
0x7100cff7f5,"-------------------------------\n"
0x7100cff816,"               Gap:%d\n"
0x7100cff82d,"-Texture       Size:%8d\n"
0x7100cff846,"Stripe instance is not used\n"
0x7100cff863,"%s:/%s"
0x7100cff86a,"NullFaderTask"
0x7100cff878,"  end_address: 0x%016llX\n"
0x7100cff892,":+-Z"
0x7100cff897,"UserAssert"
0x7100cff8a2,"  Accessed to  : 0x%P (Detect stack overflow on guard pages)\n"
0x7100cff8e0,"不正なアライメントでの命令アクセス"
0x7100cff914,"TAG2"
0x7100cff919,"nvnCommandBufferInitialize/Finalize"
0x7100cff93d,"NVN_DEVICE_INFO_TRANSFORM_FEEDBACK_CONTROL_ALIGNMENT"
0x7100cff972,"#define AGL_FRAGMENT_SHADER\n#define AGL_VARYING varying\nprecision highp float;\nprecision highp int;\nvec4 textureLod( sampler2D   sampler, vec2 coord, float lod ) { return texture2D( sampler, coord, lod ); }\nvec4 textureLod( samplerCube sampler, vec3 coord, float lod ) { return textureCube( sampler, coord.xyz, lod ); }\nvec4 textureLod( samplerCube sampler, vec4 coord, float lod ) { return textureCube( sampler, coord.xyz, lod ); }\n#define AGL_GEOMETRY_SHADER\n"
0x7100cffb40,"vec3"
0x7100cffb45,"color"
0x7100cffb4b,"Depth32_0"
0x7100cffb55,"DepthShadowArray"
0x7100cffb66,"Version:%d.%d.%d.%d"
0x7100cffb7a,"texture_texcoord_mult_color"
0x7100cffb96,"dof_mipmap"
0x7100cffba1,"ssao_mask"
0x7100cffbab,"sky_bake_irradiance"
0x7100cffbbf,"cTexSize"
0x7100cffbc8,"uTargetDepth"
0x7100cffbd5,"cView[0]"
0x7100cffbde,"cPVW_Hemisphere"
0x7100cffbee,"uTextureColor_1"
0x7100cffbfe,"cTexReduce"
0x7100cffc09,"cSizeRCP"
0x7100cffc12,"cMaskTex"
0x7100cffc1b,"Icon = CIRCLE_ORENGE"
0x7100cffc30,"%2d) %s / ( %d, %d, %d )"
0x7100cffc49,"%2d) %s / ( %d, %d, %d, %d ) / %d"
0x7100cffc6b,"cTexBakedInscatter"
0x7100cffc7e,"明度"
0x7100cffc85,"toycam_level2"
0x7100cffc93,"Min=0"
0x7100cffc99,"輝度オフセット有効"
0x7100cffcb5,"Comment=Filter%d : %sと順序を入れ替えます"
0x7100cffce9,"版ずれフィルター"
0x7100cffd02,"フェッチ位置調整"
0x7100cffd1b,"Min=-10, Max=10"
0x7100cffd2b,"pos"
0x7100cffd2f,"non-const"
0x7100cffd39,"DOF start"
0x7100cffd43,"Depth blur"
0x7100cffd4e,"enable_vignetting_blur"
0x7100cffd65,"Indirect texture scale"
0x7100cffd7c,"Indirect scale"
0x7100cffd8b,"File = %%AGL_ROOT%%/tools/bat/convertOfxRes.bat, NoWindow = True, WindowStyle = Hidden, WaitEnd = True, Dir = %s, Arg = ./ %s/%s"
0x7100cffe0c,"GroupHeader = instance list, Layout = Grid, NumCol = 5, NumRow = %d"
0x7100cffe50,".baglofx"
0x7100cffe59,"rgba8 sI"
0x7100cffe62,"BC1 sRGB"
0x7100cffe6b,"サイズ"
0x7100cffe75,"IsFixPosX"
0x7100cffe7f,"X軸位置のカメラ相対にする"
0x7100cffea5,"Min = 0, Max = 2"
0x7100cffeb6,"IsEnableOccludedScaling%d"
0x7100cffed0,"画面端でフラッシュする強さ"
0x7100cffef8,"setting"
0x7100cfff00,"動的シャドウ遠距離フェード終了位置"
0x7100cfff34,"staticShadowFarFadeEnd"
0x7100cfff4b,"is_useMipLevelBlur"
0x7100cfff5e,"Optimize Offset Far"
0x7100cfff72,"enable_hiz"
0x7100cfff7d,"scissor_margin"
0x7100cfff8c,"blyt/"
0x7100cfff92,"_noeffect"
0x7100cfff9c,"RepeatOn"
0x7100cfffa5,"NormalButton"
0x7100cfffb2,"TraceColor"
0x7100cfffbd,"AngleH"
0x7100cfffc4,"CriteriaCheckFrame"
0x7100cfffd7,"ManeckInvalidArea"
0x7100cfffe9,"PlayerFurOffArea"
0x7100cffffa,"Move"
0x7100cfffff,"移動(攻撃時)"
0x7100d00011,"鳥ボスカメラズーム"
0x7100d0002d,"GoalItemPosition"
0x7100d0003e,"終了デモ1"
0x7100d0004c,"溶岩地形"
0x7100d00059,"着弾"
0x7100d00060,"BeardR10"
0x7100d00069,"DelayTime"
0x7100d00073,"LinkGoalItemDummy"
0x7100d00085,"ShakeFrameMin"
0x7100d00093,"%sMap"
0x7100d00099,"WipeFadeBlack"
0x7100d000a7,"StageStartBindDemoBossBirdLv2"
0x7100d000c5,"ObjectData/DemoCamera"
0x7100d000db,"爆発"
0x7100d000e2,"AttackSecond"
0x7100d000ef,"クローラー"
0x7100d000ff,"Teresa"
0x7100d00106,"ThrowModelSuffixName"
0x7100d0011b,"IsReactToLight"
0x7100d0012a,"GiveUpEnd"
0x7100d00134,"RideKillerMagnumLauncher"
0x7100d0014d,"Main"
0x7100d00152,"GhostHide"
0x7100d0015c,"GhostWait"
0x7100d00166,"HitEnemy"
0x7100d0016f,"何かにぶつかる"
0x7100d00185,"IsBlowBackDir"
0x7100d00193,"TrampledAttack"
0x7100d001a2,"state:BlowDown"
0x7100d001b1,"TentenColor"
0x7100d001bd,"Light"
0x7100d001c3,"IsSearchCircle"
0x7100d001d2,"LightSensor"
0x7100d001de,"Decide"
0x7100d001e5,"かくれんぼ起動レイアウト[背景]"
0x7100d00212,"EndInAssist"
0x7100d0021e,"EndAssist"
0x7100d00228,"AssistLoop"
0x7100d00233,"Amiibo"
0x7100d0023a,"CourseClear"
0x7100d00246,"CounterPlayerInfo"
0x7100d00258,"Bump"
0x7100d0025d,"TxtCounterReenable"
0x7100d00270,"PrevPage"
0x7100d00279,"CourseBookCover"
0x7100d00289,"PicIllust"
0x7100d00293,"ParIllust"
0x7100d0029d,"TxtDayCounter01"
0x7100d002ad,"TxtCoinCounter02"
0x7100d002be,"ItemCounter"
0x7100d002ca,"Season3"
0x7100d002d2,"CameraTrickArt_Horizontal2P"
0x7100d002ee,"GuideMessage_TouchReminder"
0x7100d00309,"TxtGuideDRC"
0x7100d00315,"Loop3"
0x7100d0031b,"Page_1PHandheld"
0x7100d0032b,"SetHeaderButtonsSLSR"
0x7100d00340,"Page_2PJourney1"
0x7100d00350,"ControlInfo_Scroll_L2"
0x7100d00366,"img_toad"
0x7100d0036f,"img_2PJ2_toad1p_ds"
0x7100d00382,"img_2PJ1_toadette2p_ds"
0x7100d00399,"img_2PJ2_toadette2p_ds"
0x7100d003b0,"img_2PJ1_kinopiokun2p"
0x7100d003c6,"S2NoDLC"
0x7100d003ce,"CalibrationStatusBar"
0x7100d003e3,"シーズン2"
0x7100d003f1,"End2"
0x7100d003f6,"ParGuide"
0x7100d003ff,"ShowTitleLogo"
0x7100d0040d,"PicBG_Opaque"
0x7100d0041a,"Window2PControls_2PJ_1PHoirzontalInfo"
0x7100d00440,"2PJIcon"
0x7100d00448,"クリアワイプ"
0x7100d0045b,"PgNewSeasonOpen"
0x7100d0046b,"Season3DragonRideStage"
0x7100d00482,"BgmPlayName"
0x7100d0048e,"NormalCenterHight"
0x7100d004a0,"レンガブロック壊れモデル"
0x7100d004c5,"BlockHardBreak"
0x7100d004d4,"BlockSpeedByTime"
0x7100d004e5,"Above"
0x7100d004eb,"cSelectiveReflection"
0x7100d00500,"IsEnableTouchBack"
0x7100d00512,"cDiffuseColor"
0x7100d00520,"IsInvalidPopUp"
0x7100d0052f,"IsNoShadow"
0x7100d0053a,"Ring"
0x7100d0053f,"CameraInterpolate"
0x7100d00551,"DoorKey"
0x7100d00559,"HereVoiceMaxVolumeDistance"
0x7100d00574,"タッチポイントアクター(消滅用)"
0x7100d005a1,"EchoBlockTouch"
0x7100d005b0,"Stroke"
0x7100d005b7,"落下岩石"
0x7100d005c4,"FishNum"
0x7100d005cc,"FlowerPoinsettiaColor"
0x7100d005e2,"KinopioBrigate"
0x7100d005f1,"ゴールアイテム"
0x7100d00607,"OffsetY"
0x7100d0060f,"SeType"
0x7100d00616,"お宝キノコ"
0x7100d00626,"LandLeaf"
0x7100d0062f,"投げられる(前方)ステート"
0x7100d00653,"PgRunning"
0x7100d0065d,"KinopioBrigadeChecker"
0x7100d00673,"UpReleaseHigh"
0x7100d00681,"HitCollision"
0x7100d0068e,"OpenSwitchOff"
0x7100d0069c,"KillIfPlayerBind"
0x7100d006ad,"PgPullUpMissAddVoice"
0x7100d006c2,"PgLeanEnd"
0x7100d006cc,"RouteDokanBazookaFly"
0x7100d006e1,"ガイドレイアウト"
0x7100d006fa,"TrampleSwitchTogetherWatcher"
0x7100d00717,"UpSpeed"
0x7100d0071f,"TireRear"
0x7100d00728,"VRRevolverRuinsStage"
0x7100d0073d,"UnfocusPlayAnimName"
0x7100d00751,"IsCameraDestination"
0x7100d00765,"VRKameck"
0x7100d0076e,"WoodBoxBreak"
0x7100d0077b,"IsPutGlass"
0x7100d00786,"WaitFirst"
0x7100d00790,"SwoonLoop"
0x7100d0079a,"JumpKeep"
0x7100d007a3,"TurnAir"
0x7100d007ab,"TrickTeresaWarpLift"
0x7100d007bf,"PivotFrameInvinciblePickaxe"
0x7100d007db,"AnimBlendWeightApproachRateRun"
0x7100d007fa,"RoundLimitDegreeMaxStickRotate"
0x7100d00819,"DownHillAccelEndDegree"
0x7100d00830,"TiltFrontAngleMax"
0x7100d00842,"FallAnimStartStep"
0x7100d00854,"NormalSpeedMaxWater"
0x7100d00868,"GroundOffFrameLandingChecker"
0x7100d00885,"StandSwimGravity"
0x7100d00896,"StandSwimPaddleAnimRateMax"
0x7100d008b1,"TurnJumpGravity"
0x7100d008c1,"SubjectivePivotAngleVelMax"
0x7100d008dc,"ObjectData/KinopioMiniAnimation"
0x7100d008fc,"KinopioDemoKoopaLast"
0x7100d00911,"DamageS"
0x7100d00919,"HairPony1"
0x7100d00923,"JointSpringController"
0x7100d00939,"キノピオ隊長(デモ)"
0x7100d00954,"PlayerRetargettingSelectorSceneObj"
0x7100d00977,"MoveSlowRangeX"
0x7100d00986,"コイン(ドラゴンライダー用)"
0x7100d009ad,"CourseSelect1"
0x7100d009bb,"DemoEndingSeason1Stage"
0x7100d009d2,"BlockRailMover"
0x7100d009e1,"KinopioMemberNpcWatcher"
0x7100d009f9,"KoopaSignBoard"
0x7100d00a08,"コインx5"
0x7100d00a14,"ResetCamera"
0x7100d00a20,"[状態]ゲームオーバー"
0x7100d00a3e,"grp_Goggles"
0x7100d00a4a,"WipeContinue"
0x7100d00a57,"USes"
0x7100d00a5c,"EUnl"
0x7100d00a61,"OpenSeason3"
0x7100d00a6d,"Labyrinth"
0x7100d00a77,"AreaCylinder"
0x7100d00a84,"ColorOffsetB"
0x7100d00a95,"src_alpha_saturate"
0x7100d00aa8,"Gequal"
0x7100d00aaf,"20"
0x7100d00ab2,"70"
0x7100d00ab5,"ライトプリパスでスペキュラマスクを使うか"
0x7100d00af2,"On area transition, use source LERP step"
0x7100d00b1b,"uNear"
0x7100d00b21,"ActorMovement"
0x7100d00b2f,"ActorModelDrawDeferredSky"
0x7100d00b49,"大気散乱雲[ライトバッファ]"
0x7100d00b70,"カラー"
0x7100d00b7a,"FogMulColorBlue"
0x7100d00b8a,"SpecularColor"
0x7100d00b98,"Near"
0x7100d00b9d,"DirectionParamLongitudeDegree"
0x7100d00bbb,"Min=-100000, Max=100000"
0x7100d00bd3,"PlayerEye"
0x7100d00bdd,"Simple"
0x7100d00be4,"終了"
0x7100d00beb,"EnemySimple"
0x7100d00bf7,"WooGanSandBody"
0x7100d00c06,"デバッグ[ActorMovement]"
0x7100d00c22,"UnitConfigName"
0x7100d00c31,"CameraShakeViewIndex"
0x7100d00c46,"InvincibleModel"
0x7100d00c56,"HitReactionCount"
0x7100d00c67,"SceneHeapResource"
0x7100d00c79,"ClippingRadius"
0x7100d00c88,"モデルでマスクする"
0x7100d00ca4,"合成色"
0x7100d00cae,"Indirect2TexName"
0x7100d00cbf,"Min=0, Max=1"
0x7100d00ccc,"Min=0.0, Max=2.0"
0x7100d00cdd,"トゥーン幅"
0x7100d00ced,"PassNum"
0x7100d00cf5,"PasRenderEarth"
0x7100d00d04,"uDeltaS"
0x7100d00d0c,"cShaderOption"
0x7100d00d1a,"cTextureLinearDepth"
0x7100d00d2e,"紐付られた空の名前"
0x7100d00d4a,"SaveLightPresetData%02d"
0x7100d00d62,"カメラからの投影"
0x7100d00d7b,"汎用[水面 弱]"
0x7100d00d8e,"Ghost"
0x7100d00d94,"曲面ファー"
0x7100d00da4,"スフィアＤＯコーン角度最大(Degree)"
0x7100d00dd4,"SphereDoConeDegree"
0x7100d00de7,"OcclusionEnv"
0x7100d00df4,"IntensityDo"
0x7100d00e00,"MatrixCalcType"
0x7100d00e0f,"距離減衰"
0x7100d00e1c,"CameraFar"
0x7100d00e26,"DepthShadowClip%02d"
0x7100d00e3a,"%s:\n"
0x7100d00e3f,"WheelPartWatchAreaGabon"
0x7100d00e57,"BgmSituationName"
0x7100d00e68,"システムエラー"
0x7100d00e7e,"ResourceInfoList"
0x7100d00e8f,"BgmStageInfoList.byml"
0x7100d00ea5,"Ba3"
0x7100d00ea9,"Gt4"
0x7100d00ead,"Sq1"
0x7100d00eb1,"Pd7"
0x7100d00eb5,"ParticleNumMaxBit"
0x7100d00ec7,"ForceCalcFrame"
0x7100d00ed6,"DirectPos"
0x7100d00ee0,"PadPair"
0x7100d00ee8,"Minus"
0x7100d00eee,"LpfCutoffFreq"
0x7100d00efc,"Damping"
0x7100d00f04,"EffectBusSettingName"
0x7100d00f19,"VRFovy89_0.95"
0x7100d00f27,"固定カメラ小部屋用"
0x7100d00f43,"VolumeAfterGoal"
0x7100d00f53,"マトリクス"
0x7100d00f63,"nvnDeviceGetWindowOriginMode"
0x7100d00f80,"nvnQueueGetTotalCommandMemoryUsed"
0x7100d00fa2,"nvnQueueFinalize"
0x7100d00fb3,"nvnTextureBuilderGetStorageClass"
0x7100d00fd4,"nvnTextureInitialize"
0x7100d00fe9,"nvnTextureGetRawStorageClass"
0x7100d01006,"nvnCommandBufferBindVertexAttribState"
0x7100d0102c,"nvnCommandBufferDrawElements"
0x7100d01049,"nvnCommandBufferClearColor"
0x7100d01064,"nvnCommandBufferTiledDownsample"
0x7100d01084,"nvnCommandBufferSetCopyImageStride"
0x7100d010a7,"nvnCommandBufferDrawTexture"
0x7100d010c3,"nvnCommandBufferPushDebugGroupStatic"
0x7100d010e8,"nvnSyncInitializeFromFencedGLSync"
0x7100d0110a,"nvnCommandBufferWaitEvent"
0x7100d01124,"__CUS_Float_0"
0x7100d01132,"_ash110"
0x7100d0113a,"  Emitter         WorkSize : %d ( EmitterNum:%d )\n"
0x7100d0116d,"sysEmitterPluginAttr3"
0x7100d01183,"sysCustomShaderTextureSampler0"
0x7100d011a2,"            BinSize:%8d\n"
0x7100d011bb,"Texture        Num :%8d\n"
0x7100d011d4,"-Shader        Size:%8d\n"
0x7100d011ed,"_p0"
0x7100d011f1,"sead::MethodTreeMgr"
0x7100d01205,"Prepare Thread"
0x7100d01214,"Auto"
0x7100d01219,"         AllocMode: %s\n"
0x7100d01231,"  children:\n"
0x7100d0123e,"火"
0x7100d01242,"          HeapType: UnitHeap\n"
0x7100d01260,"PrintStringImpl"
0x7100d01270,"UnexpectedDefault"
0x7100d01282,"base"
0x7100d01287,"TGL2"
0x7100d0128c,"Effective smallest size: 0x%zx[byte]"
0x7100d012b1,"NVN_DEVICE_INFO_COMMAND_BUFFER_MIN_CONTROL_SIZE"
0x7100d012e1,"cTextureFormat_R5_G6_B5_uNorm"
0x7100d012ff,"cTextureFormat_R8_G8_B8_A8_uNorm"
0x7100d01320,"cTextureFormat_R16_G16_B16_A16_uInt"
0x7100d01344,"cTextureFormat_BC2_uNorm"
0x7100d0135d,"Dbg"
0x7100d01361,"quat"
0x7100d01366,"Black2DArray"
0x7100d01373,"%AGL_ROOT%/tools/bat/perforce_save.bat"
0x7100d0139a,"File = %s, Arg = %s, WaitEnd = True, WindowStyle = Normal"
0x7100d013d4,"color_2d_min"
0x7100d013e1,"color_quad"
0x7100d013ec,"smaa_compose"
0x7100d013f9,"lightmap"
0x7100d01402,"occlusion_query"
0x7100d01412,"debug_sh_volume_frag"
0x7100d01427,"uMipLevel"
0x7100d01431,"uSlice"
0x7100d01438,"cTextureDepth"
0x7100d01446,"cTextureCurColor"
0x7100d01457,"cCamWorld"
0x7100d01461,"cRotate[0]"
0x7100d0146c,"cViewNormalTexture"
0x7100d0147f,"cSliceParam"
0x7100d0148b,"%2d) %s / ( %d, %d ) / %d"
0x7100d014a5,"スキャッタリング係数"
0x7100d014c4,"mie_base_height"
0x7100d014d4,"cSunDir"
0x7100d014dc,"File = %s, Arg = %s %%AGL_ROOT%%/tools/temporary/param_temp, WaitEnd = True, WindowStyle = Hidden"
0x7100d0153e,"invalid"
0x7100d01546,"ゴースト分離幅"
0x7100d0155c,"Icon=EFFECT"
0x7100d01568,"toycam_enable"
0x7100d01576,"toycam_offset2"
0x7100d01585,"level"
0x7100d0158b,"FETCH_TYPE"
0x7100d01596,"STEP"
0x7100d0159b,"遮蔽計算が影響する最大距離"
0x7100d015c3,"ex_iteration"
0x7100d015d0,"拡散(1.0が標準)"
0x7100d015e5,"summary0"
0x7100d015ee,"dif_light_%d"
